Date,Open,High,Low,Close,Volume
27-10-2010,163.5,164.9,159.65,160.35,1539430
28-10-2010,161,162.95,152.25,154.4,3691083
29-10-2010,154.9,155.8,150.1,151.9,2028773
01-11-2010,154.25,158.75,153.65,155.2,1402657
02-11-2010,155.9,156,151.15,153.15,1467943
03-11-2010,155,160.7,154.2,159.9,2649767
04-11-2010,161,163,160.3,161.2,835546
05-11-2010,163,163,161.6,162.3,187158
08-11-2010,162.5,163.45,160.2,161.4,613082
09-11-2010,162.5,165,161.35,162.25,601933
10-11-2010,162.5,162.9,159.55,159.9,423032
11-11-2010,161.05,161.65,154,155.4,1955709
12-11-2010,156.7,158.85,151,151.85,1124521
15-11-2010,152.6,153.45,150.05,151.55,606454
16-11-2010,152.95,155.5,147.15,148.45,1473835
18-11-2010,150,153.45,147,147.75,1823233
19-11-2010,148.55,151,144,145.3,1042105
22-11-2010,145.4,147.4,140.7,146.05,860599
23-11-2010,145,147,142.05,145.35,977715
24-11-2010,147.7,148,142.3,144.9,477765
25-11-2010,143,145.25,137.6,139.05,874260
26-11-2010,139.95,148.6,114,141.3,5075222
29-11-2010,141,145.6,133.55,143.5,1118461
30-11-2010,143.5,153.9,139.15,152.4,2214284
01-12-2010,150.25,154.9,150.2,153.65,639181
02-12-2010,155,155.9,148.55,150.35,520492
03-12-2010,150,151.5,144.4,147.05,529009
06-12-2010,148.9,149.75,146,147,268880
07-12-2010,148.1,148.1,144.6,145.7,198780
08-12-2010,145,145.95,140.05,141.5,387102
09-12-2010,142.1,144.1,136.55,137.75,781461
10-12-2010,137.65,149.7,133.1,146.6,1827567
13-12-2010,147.9,149.7,144.3,148.25,362511
14-12-2010,151,154.35,148.95,151.45,661078
15-12-2010,151.45,151.9,147,148.3,385342
16-12-2010,149.9,150.35,146.6,148.05,284245
20-12-2010,141,145.45,135.1,144.3,1097483
21-12-2010,146.95,150.5,143.65,149.7,638065
22-12-2010,150.5,152.4,148.5,149.95,1484744
23-12-2010,150,151.35,143.25,145.3,460088
24-12-2010,144.65,145.4,143.15,143.75,546725
27-12-2010,145,146.9,143.1,143.65,478728
28-12-2010,148,148,140.4,140.85,941747
29-12-2010,142,142.65,140.3,141.35,651864
30-12-2010,142,142.85,140.05,141.7,665419
31-12-2010,142.45,145.35,142,144.05,680716
03-01-2011,145.55,146.4,143.05,145.05,487210
04-01-2011,146.95,150.5,144.55,148.55,812777
05-01-2011,150.1,158.8,149.3,157.6,3254352
06-01-2011,158.3,160,154,154.95,1874274
07-01-2011,155,155.3,146.1,147.25,781973
10-01-2011,147.3,148.3,139.25,140.4,625006
11-01-2011,141.05,142.75,136,139.05,1121192
12-01-2011,140.4,140.85,136.5,139.75,1045506
13-01-2011,140.6,143.7,139.6,141.4,797536
14-01-2011,141,142.5,138,139.2,598460
17-01-2011,141,141,135.35,137.1,397997
18-01-2011,137.5,140.55,137.5,139.85,370616
19-01-2011,140.05,142,138.6,139.8,379533
20-01-2011,139,142,137.65,139.4,266418
21-01-2011,138.85,141.35,138,140,271388
24-01-2011,140.4,144.5,139.75,142.25,657683
25-01-2011,143.95,144.55,139.8,140.15,378857
27-01-2011,141.45,141.5,138,138.15,1363893
28-01-2011,137.8,140.85,134.55,139.5,774349
31-01-2011,138,141,135.55,140.55,690663
01-02-2011,140.05,142.45,137.8,139.45,2105194
02-02-2011,141,141.05,135.9,136.5,2986356
03-02-2011,136.5,139.25,135.5,138.35,856145
04-02-2011,138.5,139.25,134.2,134.95,581117
07-02-2011,136.8,136.8,134.3,134.8,434301
08-02-2011,137,137.4,130.5,131.7,1037657
09-02-2011,131,132,126.95,129,1074254
10-02-2011,128.75,130.85,120.5,129.7,983982
11-02-2011,131,139.9,128.2,138.55,1175164
14-02-2011,142,144.4,137.1,142.7,875125
15-02-2011,142.6,146,139.3,141.65,1017479
16-02-2011,142.75,144.25,139,143.35,1324018
17-02-2011,143.7,149.4,142.3,147.8,1236435
18-02-2011,148,151,142.95,144.3,548509
21-02-2011,145.4,145.4,139.2,143.65,459542
22-02-2011,141.5,143.8,139.2,140.2,457607
23-02-2011,140.05,146.6,138.35,143.9,1732547
24-02-2011,144,149.8,141,146.3,1598633
25-02-2011,145.1,149.5,143.1,148.2,743380
28-02-2011,148.05,150.55,134.75,138,2792105
01-03-2011,139.2,141.4,133.25,138.95,3822872
03-03-2011,139.75,139.75,135,135.6,1759385
04-03-2011,110,137.8,110,132.8,1382407
07-03-2011,130,132.5,130,131.5,780459
08-03-2011,131.5,133.7,131.15,132.7,319785
09-03-2011,133.1,134.3,129.65,131.05,1183691
10-03-2011,131.45,135.55,131,133.8,1064047
11-03-2011,132.8,133.65,130.35,131.6,580658
14-03-2011,131.8,134.5,131.1,133.25,542303
15-03-2011,126,132.9,125.25,130.8,568586
16-03-2011,130,132.8,130,131.35,625182
17-03-2011,129.85,134.75,129.85,133.65,714993
18-03-2011,134,135.5,132.2,133.95,840493
21-03-2011,134.55,134.95,131.2,131.55,321326
22-03-2011,132.05,133.5,130.55,131.3,413606
23-03-2011,132.05,132.9,130.5,131.3,404062
24-03-2011,132,133.6,131.4,132.65,523257
25-03-2011,134,138.4,133.6,137.95,1368519
28-03-2011,138.3,139.55,136.7,137.95,600132
29-03-2011,137.95,139.8,135.55,136.5,841159
30-03-2011,137.9,138.15,135.1,136.45,541367
31-03-2011,136.55,137.65,134.2,136.65,763249
01-04-2011,138,142.25,137.5,141.15,1716486
04-04-2011,142.35,149.1,141.5,148.2,1125553
05-04-2011,148.5,158,148.05,156.85,1712167
06-04-2011,158,158.4,152.25,153.65,934007
07-04-2011,154.75,157,152.7,155.75,1042870
08-04-2011,156.7,156.8,152.5,154.4,877589
11-04-2011,154.85,155.95,145.55,146.05,758237
13-04-2011,145.9,147.85,144.2,147.25,736669
15-04-2011,147.85,148.25,144.7,146.05,334620
18-04-2011,146.9,153.5,146.5,150.1,1715836
19-04-2011,150.8,151.2,145.2,146.9,776550
20-04-2011,147.95,149.35,146.25,147.85,412906
21-04-2011,148.7,149.4,146.55,147.15,327436
25-04-2011,147.2,147.9,145.3,146.8,474447
26-04-2011,147,147.6,143.1,144.9,593986
27-04-2011,145.1,146,141.05,142.25,917321
28-04-2011,142.4,146.35,140.65,144.6,821967
29-04-2011,145.05,146.05,141.05,144.45,1112274
02-05-2011,145.4,146,141.5,143.85,224173
03-05-2011,143.6,148.45,137.55,138.7,1714835
04-05-2011,143,143,132.4,133.2,1392594
05-05-2011,133.5,134.35,127.25,128.55,2733977
06-05-2011,129,133.35,126.1,131.9,2375485
09-05-2011,134.3,134.7,129.5,130.5,2699189
10-05-2011,131.2,136.2,130.55,135.6,1839712
11-05-2011,135.05,136.85,133.15,134.8,1275260
12-05-2011,134.5,135.4,132.35,133.2,599231
13-05-2011,132.25,139.35,131,138.2,1059083
16-05-2011,137.85,140.1,135.15,138.7,516674
17-05-2011,141.25,156.45,139.8,144.4,4091917
18-05-2011,146.4,149.35,142.15,148.15,3165782
19-05-2011,148.5,149.8,143.5,144.2,1596311
20-05-2011,140.1,149.5,140.1,147.95,1582876
23-05-2011,146.75,151.3,145.45,149.9,2425801
24-05-2011,149.9,153.4,149.15,151.8,3261978
25-05-2011,151,155.2,151,154.45,4081882
26-05-2011,154.5,156.9,150.55,151.9,2623502
27-05-2011,152.8,153.4,147.05,152.65,2050208
30-05-2011,152.8,159.35,151.5,155.6,4165889
31-05-2011,155.05,165.9,155.05,161.45,20663159
01-06-2011,162.1,165.7,161.25,164,2574106
02-06-2011,164,165.15,160.15,161.25,1699298
03-06-2011,161.5,162.8,159.2,161.05,1185817
06-06-2011,160.5,161.1,159.05,159.85,546378
07-06-2011,159.85,162.75,156.35,157.25,2193466
08-06-2011,157.4,158.7,153.3,154.9,1431303
09-06-2011,155.05,157.4,153.15,154.95,867109
10-06-2011,155.4,155.4,150.3,152,838559
13-06-2011,152.45,155.4,150.05,154.75,749987
14-06-2011,154.95,157.75,154.35,156.55,599387
15-06-2011,156,158.6,153.25,154.25,956161
16-06-2011,153.3,153.9,150.75,151.55,1145520
17-06-2011,150.95,152.35,147.25,148.2,696910
20-06-2011,149.8,150,141.4,147.15,1207293
21-06-2011,148,149.8,144.5,148.35,1088170
22-06-2011,149.9,150.6,146.5,148.1,487689
23-06-2011,148.2,151.5,144,150.15,1194788
24-06-2011,151,155.9,151,154.3,851591
27-06-2011,154.5,157.8,153.45,156.25,1615697
28-06-2011,156.55,158.85,156.55,157.1,1127185
29-06-2011,153.1,159,151.6,157.1,1022281
30-06-2011,158.85,163.25,157.05,161.95,2743578
01-07-2011,163,164.95,160.65,162.35,641406
04-07-2011,162.35,164,160.25,160.85,508395
05-07-2011,161.25,161.9,159.25,159.9,376300
06-07-2011,159.5,164,159.45,161,681135
07-07-2011,162,165.75,159.65,162.05,1081191
08-07-2011,162.55,162.6,157.1,157.85,360582
11-07-2011,156.5,158.5,155,157.1,437792
12-07-2011,155.3,156.7,153.5,153.9,673388
13-07-2011,154.65,156.6,152.55,154.5,721657
14-07-2011,152.55,157.9,152,156.8,712244
15-07-2011,156.7,158.85,154.45,156.75,520139
18-07-2011,156.5,158.05,154.05,154.85,286868
19-07-2011,154.8,161.2,153.25,160.4,1099870
20-07-2011,161.3,162.65,155,155.95,1424292
21-07-2011,156.45,158.85,154.1,157.35,1069969
22-07-2011,158.45,161.5,157.9,160.75,1679870
25-07-2011,161,161.8,158.1,158.95,1385495
26-07-2011,159.5,163,158.1,158.9,1150173
27-07-2011,159.8,160.5,155.6,156.25,495383
28-07-2011,155.35,160,154,154.95,1243690
29-07-2011,154.05,156.4,135.25,143.55,4895210
01-08-2011,147.5,150.9,144,145.1,3708191
02-08-2011,145.25,145.7,138.15,141.55,1475136
03-08-2011,139.4,144.3,137,142.7,1009315
04-08-2011,143.2,144.8,136.75,138.15,3306069
05-08-2011,134.95,141,132,139.75,9280860
08-08-2011,135.45,140.5,134,136.15,3743566
09-08-2011,133.95,138,130,133.45,997026
10-08-2011,136.35,139.7,134.9,137.95,2270284
11-08-2011,136,138.2,134.25,135.45,1536864
12-08-2011,137.2,137.85,135,136.45,1540298
16-08-2011,132,142.85,132,139.7,1041466
17-08-2011,139.4,141.3,136.05,138.6,666711
18-08-2011,139.1,140.75,134.45,136.45,5314420
19-08-2011,133,137.95,131.95,136.3,3919879
22-08-2011,135.05,137.9,134.9,136.05,334962
23-08-2011,137.4,139.2,134.2,138.45,907130
24-08-2011,139.9,148,138.8,146.8,2727812
25-08-2011,147.2,149.65,138.75,140.4,1793336
26-08-2011,139.25,142.85,139.1,140.55,694785
29-08-2011,141.15,147.95,141,145.35,484414
30-08-2011,147,152.9,146.4,152.1,1185911
02-09-2011,154.05,158.5,151.6,157.5,1596147
05-09-2011,155.8,160.6,154.8,157.25,912066
06-09-2011,160,161.9,150.9,154.05,1330904
07-09-2011,155.3,162,154.5,160.05,1871504
08-09-2011,161.8,163.9,158.6,160.75,1011497
09-09-2011,162.45,162.45,153.05,154.15,541841
12-09-2011,153.2,156.8,150.35,152.35,458685
13-09-2011,155.9,157,151.65,152.55,477998
14-09-2011,150.1,153,147.55,149.05,1511322
15-09-2011,150,151.7,148.25,149.35,535073
16-09-2011,150,153.5,148,150.8,1324489
19-09-2011,149,155.75,148.2,154.1,2809987
20-09-2011,155.1,155.65,152.5,154.35,1631967
21-09-2011,154.05,158.2,154.05,157.1,1204766
22-09-2011,156.1,156.1,142.2,146.45,2453772
23-09-2011,144.6,151.25,143.75,149.65,1400138
26-09-2011,150.3,152.95,147.4,152.3,959586
27-09-2011,154.85,158.9,152.75,157.45,1229409
28-09-2011,159,161.2,156,160.3,2377196
29-09-2011,159.8,166.75,158.15,163.95,3079459
30-09-2011,163.75,169.8,162,164.35,2712461
03-10-2011,163.6,164,151.35,153.1,1642213
04-10-2011,152.5,159.8,146.7,147.45,1108391
05-10-2011,153.55,153.9,147.6,150.65,643151
07-10-2011,155.55,157.8,151.2,156.45,806599
10-10-2011,155.25,157.85,153.1,154.85,574856
11-10-2011,155.9,159.5,152.25,153.45,624082
12-10-2011,155.25,156.85,153.45,155,606780
13-10-2011,155,159,154.5,156.4,843751
14-10-2011,155.7,157.3,154.5,155.45,499700
17-10-2011,156.05,157.6,153.1,155.9,331198
18-10-2011,157.5,157.5,150.8,152.25,355368
19-10-2011,153.05,155.25,149.55,150.4,1057725
20-10-2011,148,152.8,147.6,151.8,370257
21-10-2011,149,153,149,150.45,300342
24-10-2011,155.05,157.6,151.65,156.5,1167828
25-10-2011,156.5,162.5,155.5,161.25,1139611
26-10-2011,162.5,163,160.6,161.75,188437
28-10-2011,162.4,170.45,162.4,163.4,1051878
31-10-2011,160.05,166.95,160.05,163.95,840954
01-11-2011,156,163.95,156,160.1,512462
02-11-2011,157.4,159.5,155.1,158.05,1042409
03-11-2011,163,163.6,157.55,162.2,496651
04-11-2011,164.5,167.5,163.55,165,1747474
08-11-2011,165.05,166.7,160.2,161.55,873158
09-11-2011,162.15,163.95,156.1,158.65,886539
11-11-2011,159.9,162.9,150,150.45,2472593
14-11-2011,158.65,158.65,151.05,155.15,1554235
15-11-2011,154.5,156.05,141,144.6,1354549
16-11-2011,144.2,144.2,130.2,132.55,3855162
17-11-2011,132,135.85,129,132.15,2518688
18-11-2011,131.15,139.8,128.35,137.9,1456984
21-11-2011,136.7,139.1,132.5,136.6,717393
22-11-2011,137.9,139,131.25,132.35,692110
23-11-2011,132.05,132.35,121.25,123.55,1295172
24-11-2011,123.7,125,116.75,117.7,2554572
25-11-2011,118,124.85,115.2,123.35,4717307
28-11-2011,124.75,127.45,121.75,126.4,2568553
29-11-2011,128,130.9,125.4,128.3,1970380
30-11-2011,128,130.35,121.7,125.75,1884842
01-12-2011,129.7,132.35,125.25,126.2,1060484
02-12-2011,124.6,132,124.6,130.3,578277
05-12-2011,129.7,130.6,126.35,129.15,559299
07-12-2011,129.7,133.95,129.1,132.1,1679421
08-12-2011,130.7,133.9,126.55,128.85,956836
09-12-2011,127.35,131,124.4,127.3,535841
12-12-2011,128.95,130.9,126.35,129,1280093
13-12-2011,129,129.6,126.2,128.15,829707
14-12-2011,128.3,132.5,127.65,130.4,622509
15-12-2011,128,129.5,125.85,127.05,2760437
16-12-2011,127.1,129.5,124.4,126.65,1062095
19-12-2011,124.2,125.75,118.5,119.7,1292516
20-12-2011,120.9,123.8,117.7,121.5,2207343
21-12-2011,123.15,125.2,122.05,123.65,738177
22-12-2011,123.65,124.9,121.9,123.95,1208491
23-12-2011,124,127.6,122.6,124.9,1372951
26-12-2011,125.5,125.5,120.1,123.55,669863
27-12-2011,124.5,127.9,123,125.45,753047
28-12-2011,126.65,126.65,119.25,120.6,581843
29-12-2011,120.45,126.75,118.7,124.2,2892730
30-12-2011,123.6,123.6,119.65,120.05,1280686
02-01-2012,122.8,123.75,111,114.7,1572363
03-01-2012,117.5,120.9,115,120.3,1385662
04-01-2012,121,123.5,118,122.85,1259249
05-01-2012,122,127.6,121.3,126.7,788405
06-01-2012,126.25,128.75,124.3,127.7,1036623
07-01-2012,129.8,129.8,126.2,127.3,65561
09-01-2012,128.7,133.4,126,132.2,848300
10-01-2012,133.85,137,132.85,136.45,869679
11-01-2012,136,140.7,134.75,137.05,1810746
12-01-2012,137.5,137.5,131.2,132.65,1748799
13-01-2012,132.5,133,129.55,131.55,1099713
16-01-2012,131.5,136.4,130.65,135.5,2060690
17-01-2012,137.1,141,135,140,1636196
18-01-2012,142,143.8,138.7,141.7,890591
19-01-2012,144,150.55,143.15,149.4,1456077
20-01-2012,151.9,157.6,150.25,155.4,1634070
23-01-2012,155.4,155.4,145.1,146.75,1657609
24-01-2012,147.05,152.9,145.6,150.05,1337362
25-01-2012,150.95,150.95,142.25,143.2,1859617
27-01-2012,145.8,149.65,144.8,147.1,1264483
30-01-2012,147.1,147.4,137.35,138.4,757694
31-01-2012,138.95,148.5,137,146.25,1291344
01-02-2012,146.55,147.75,142.15,143.9,899183
02-02-2012,144.5,151.8,144.5,151,2355597
03-02-2012,151,152.7,148.25,150.25,814359
06-02-2012,152.85,152.85,146.3,148.1,1518103
07-02-2012,149.15,149.45,137.85,139.15,1735290
08-02-2012,139,143.3,136.6,140.3,1532614
09-02-2012,139.65,141.8,135.2,137.95,1907732
10-02-2012,138.15,144.15,137.2,142.9,1780060
13-02-2012,143.95,144.3,141,143.05,718239
14-02-2012,143.3,145.55,142,144.15,1580236
15-02-2012,145,147.95,144.15,147.15,886834
16-02-2012,147.45,149.9,145.75,147.6,856476
17-02-2012,149,152.9,145.75,150.5,1749511
21-02-2012,151.2,155.75,150.65,152.65,1744030
22-02-2012,155.75,157.75,142.4,143.85,1863666
23-02-2012,142,145.4,140.5,144.05,1533912
24-02-2012,145.05,146.5,141,142.7,527338
27-02-2012,144.4,145.15,137.25,143.65,947560
28-02-2012,144.8,149.45,144.1,148.1,629276
29-02-2012,149.75,152,145.25,148.65,627017
01-03-2012,148,152,144,146.85,370864
02-03-2012,147.5,150,144,147.35,497666
03-03-2012,147.6,147.75,145.4,146.15,22092
05-03-2012,147,147.05,142.4,143.2,264293
06-03-2012,144.65,147,140.65,143.55,502716
07-03-2012,141.05,146.65,141.05,145.25,389292
09-03-2012,146.3,148.5,129.75,135,5833743
12-03-2012,135,137.3,128.4,129.9,5786647
13-03-2012,125,133.95,125,131.1,5344550
14-03-2012,132.05,137.25,132.05,135.75,2528804
15-03-2012,136,136,130.4,132.05,1691856
16-03-2012,132.75,135.75,130.25,133.15,1024696
19-03-2012,133.45,133.85,130.85,131.85,886890
20-03-2012,131.85,133.3,129.45,132.35,1991819
21-03-2012,131.4,132.6,130.25,131.15,1329184
22-03-2012,132.85,133.2,124.8,125.9,2489358
23-03-2012,125.1,127.95,120.75,123.45,4212337
26-03-2012,123,123.7,119.05,120.55,1124699
27-03-2012,121.55,123,118.25,121.5,1098462
28-03-2012,121.5,121.5,117,118.25,1756343
29-03-2012,118,125.5,116.1,124.2,2869127
30-03-2012,124.5,130,124.1,129.5,1405080
02-04-2012,129.4,132.7,128.6,129.5,773104
03-04-2012,129.5,132.4,125.1,129.4,598189
04-04-2012,129.4,132.25,128.3,131.65,763340
09-04-2012,131.05,136.25,129.65,133.75,1171110
10-04-2012,134.3,134.7,131,131.95,364048
11-04-2012,130.1,133.45,125.45,127.35,607896
12-04-2012,129.7,131,127.8,128.25,567378
13-04-2012,129.85,130.9,128.75,129.9,573117
16-04-2012,129.9,130.95,128.65,128.9,225281
17-04-2012,130,130.95,128.65,129.65,429108
18-04-2012,130.75,133.9,129.2,129.75,594109
19-04-2012,130.3,135.4,129.4,134.1,845571
20-04-2012,134,137.2,129.95,130.65,1357915
23-04-2012,130,131.6,126.7,127.25,671276
24-04-2012,128.7,130,126.2,128.65,487818
25-04-2012,130,131.95,127.65,129.65,939012
26-04-2012,130.1,131.5,124.05,124.6,1267245
27-04-2012,125,127.35,124.7,126.35,383798
28-04-2012,126.35,127,125,125.95,19218
30-04-2012,126.9,128.5,125,127.8,892604
02-05-2012,128.9,128.9,125.5,126.05,591736
03-05-2012,126.55,127.5,124.45,124.95,626023
04-05-2012,124.9,125.8,122.5,124.1,1173453
07-05-2012,122.7,129,121,127.7,564358
08-05-2012,127.15,128.95,121.65,123.05,339686
09-05-2012,122.95,125.25,120.2,122.85,1961492
10-05-2012,120,126.3,118.9,125.05,1266715
11-05-2012,123,126.4,119.35,121.5,2334822
14-05-2012,121.45,121.95,114.2,114.9,1957717
15-05-2012,114,115.45,112.25,114.7,921396
16-05-2012,114,114,109.8,111,2319699
17-05-2012,109.1,116,109.1,113.8,1943986
18-05-2012,111.05,113.4,109.75,111.7,1538120
21-05-2012,111.7,113.75,109.5,112.6,1491072
22-05-2012,113.1,113.9,111.3,111.75,388799
23-05-2012,112,112.05,109.8,110.25,1245523
24-05-2012,111.45,112.7,109.8,112,1116442
25-05-2012,112,115.45,112,113.8,1089233
28-05-2012,114.85,115.75,114.1,114.9,501829
29-05-2012,115.9,122.25,114.75,118.3,1379146
30-05-2012,119,120.8,117.3,119,1778680
31-05-2012,118.35,125.9,117.15,123.45,3592822
01-06-2012,124,126.25,122.65,125.35,1088955
04-06-2012,124.45,124.5,120.2,123.75,870476
05-06-2012,124.7,125.2,121.6,122.85,664310
06-06-2012,122.1,126,122.1,124.15,1330789
07-06-2012,124.85,127.45,123.15,125.1,745015
08-06-2012,124.25,126.55,123.75,124.8,540939
11-06-2012,125.5,126.8,122.5,123.65,1050332
12-06-2012,124.3,124.85,120.65,122.55,1474970
13-06-2012,122.55,125.35,119.35,120.8,1683780
14-06-2012,119.2,121.3,114,114.5,1264900
15-06-2012,115,116.5,113,114.75,1147454
18-06-2012,114.95,118.5,112.45,115.2,1281993
19-06-2012,115.2,115.9,113.3,114.95,891747
20-06-2012,116,117.8,115.8,117.45,659167
21-06-2012,117.25,118.15,115.8,117.55,690964
22-06-2012,115.8,118.85,115.8,117.85,486749
25-06-2012,118,119.25,116.35,116.7,346396
26-06-2012,117.9,118.5,116.25,118.05,436613
27-06-2012,118.8,118.8,117.6,118.4,432947
28-06-2012,118.45,120.65,117.85,119.45,396097
29-06-2012,119.65,122.95,119.6,121.15,916783
02-07-2012,121.45,125.75,121,124.75,999891
03-07-2012,125.6,126.9,123.6,124.05,737421
04-07-2012,124.85,125.4,122.5,124.6,410302
05-07-2012,124.9,126.5,123.3,123.95,860385
06-07-2012,123.55,123.85,120.9,122.6,660690
09-07-2012,121.75,121.95,120.05,121.45,426421
10-07-2012,121.45,122.7,120.3,121.4,394520
11-07-2012,120.75,122.35,120.25,120.55,436328
12-07-2012,120,120.25,117.5,118.85,642833
13-07-2012,119.5,120.05,116.1,117.5,697441
16-07-2012,118.15,118.15,115.1,115.5,618414
17-07-2012,115.5,116,112.8,113.55,873178
18-07-2012,115,115,111.05,113,1161347
19-07-2012,114,114.5,111.25,111.95,751834
20-07-2012,111.5,114.8,111.25,113.85,518368
23-07-2012,112.6,113.5,110,112.45,551789
24-07-2012,112.5,117.7,111.65,117,1175158
25-07-2012,116.1,117.2,114.2,115.2,631445
26-07-2012,114.9,119.2,114.85,117.85,1135801
27-07-2012,118.1,119.85,113.05,114.1,525503
30-07-2012,114.4,119.35,114.1,118.85,689560
31-07-2012,118,121,116.35,120.45,715123
01-08-2012,121.55,125.5,118.1,120.9,4518020
02-08-2012,121.25,122.15,120.15,121.6,682706
03-08-2012,118.5,122.95,118.5,121.55,821744
06-08-2012,122,124.7,121.65,124.05,630742
07-08-2012,122.15,124.75,122.15,122.75,908275
08-08-2012,122.25,126.25,122.25,124.3,1034361
09-08-2012,123.95,127.75,123.95,127,1095476
10-08-2012,126.35,127.5,124.8,126.9,1133003
13-08-2012,125.8,126.95,122.75,125.2,786435
14-08-2012,123.05,129,123.05,128.15,893033
16-08-2012,128.3,130.4,125.15,127.15,1322874
17-08-2012,127.5,128.35,122.1,123.5,653977
21-08-2012,122.05,123.7,118.5,119.85,904738
22-08-2012,119,119.3,116,116.55,1152766
23-08-2012,116.65,116.7,110,110.8,4531629
24-08-2012,110.55,112.9,105.65,112,2507113
27-08-2012,110,112.05,106.55,108,1101295
28-08-2012,108,110.6,106.1,108.85,906607
29-08-2012,108,110.45,107.4,109.45,840345
30-08-2012,109.05,115.4,107.4,114.5,2299775
31-08-2012,114.1,115,111,113.75,1709001
03-09-2012,112.3,117,112.3,116.25,622511
04-09-2012,117.5,117.5,114.2,116.6,373291
05-09-2012,115.7,116.9,115,115.6,1031669
06-09-2012,114.05,115.35,110.85,114.15,1049284
07-09-2012,115.1,116.9,112.15,112.95,1312589
08-09-2012,112.85,113.3,111.8,112.7,50338
10-09-2012,112.3,114.95,111.65,112.7,1544686
11-09-2012,112.7,113.5,111.4,112.45,1285716
12-09-2012,111.55,112.95,110.15,110.9,1198143
13-09-2012,110.5,112.35,109.8,110.6,984996
14-09-2012,112.9,113.1,110.1,111.6,1853351
17-09-2012,112.15,114.05,110.9,111.65,1522753
18-09-2012,112.15,117.9,111.8,117.05,2158032
20-09-2012,116.4,116.75,114.05,115.5,2705275
21-09-2012,117,119.4,113.25,115.7,3156075
24-09-2012,116,123.45,114.3,119.55,4222804
25-09-2012,120.95,121.8,117.1,120,3807912
26-09-2012,119.9,123.95,119.9,122.6,2423037
27-09-2012,122,124.4,119.55,122.05,3694614
28-09-2012,123,128.5,123,127.5,2455631
01-10-2012,128.1,128.5,124.55,125.5,470394
03-10-2012,125.5,130,124,129.5,1268946
04-10-2012,130.1,132.3,128.6,129.6,1423093
05-10-2012,129.65,131.15,123.6,128.15,1210168
08-10-2012,127.05,127.95,121.35,123.8,533122
09-10-2012,125.95,126.35,121.8,122.65,410937
10-10-2012,122.05,122.8,119.6,120.5,276010
11-10-2012,119.95,124.9,118.7,124.3,604810
12-10-2012,123.85,127,123.45,125.4,735106
15-10-2012,125.4,125.5,122.45,123.45,304000
16-10-2012,122,122,118.1,120.05,1903838
17-10-2012,119.15,120.9,118,120,389450
18-10-2012,120,125.4,119.3,124.7,1293131
19-10-2012,125,127.45,122.65,124.35,1344070
22-10-2012,124.05,130.6,123.05,129.75,2914830
23-10-2012,130.7,131,127.7,128.55,1724049
25-10-2012,128,132.9,128,130.7,1479503
26-10-2012,130,131.05,125.6,127,1885430
29-10-2012,126.05,127.4,123.55,124.5,1584245
30-10-2012,124.05,127.8,123,125,678844
31-10-2012,125.55,128.65,124.9,127.25,1690316
01-11-2012,125.5,126.45,124,125,754150
02-11-2012,125.6,128.65,125.6,127.95,1501687
05-11-2012,127,130.6,127,127.45,1196272
06-11-2012,127.4,136.7,126.15,134.85,3019713
07-11-2012,135,136,129.05,130.85,1782253
08-11-2012,130.8,131.5,128.2,130.6,754715
09-11-2012,130,132.45,127.2,127.9,355941
12-11-2012,127.05,130.6,126.65,129.2,692315
13-11-2012,129.9,129.9,128.5,128.9,50643
15-11-2012,128.9,132.5,128.05,131.4,453557
16-11-2012,131.4,133.25,126,127.35,671193
19-11-2012,125.2,130,125.2,127.95,642800
20-11-2012,130,130.7,121.6,123.2,787747
21-11-2012,124,125.4,122.15,123.05,360974
22-11-2012,123.95,124.8,121.55,122.8,251196
23-11-2012,123.45,124.5,122.05,123.35,182011
26-11-2012,123.9,125.95,123.1,125.35,292680
27-11-2012,126.4,130.6,125.1,129.75,1987923
29-11-2012,130.05,132.2,124.55,125.45,1359991
30-11-2012,125.5,130.7,125.25,130.15,1251861
03-12-2012,130.35,133.25,129,132.25,1160794
04-12-2012,132.65,137.9,130.6,134.4,3545718
05-12-2012,134.75,136.3,131.25,133.7,1003342
06-12-2012,133.7,136.5,130.7,135.05,3147331
07-12-2012,135.65,138.8,135.35,137.6,1424101
10-12-2012,137.95,138.75,135.6,137.05,612960
11-12-2012,137.15,138.6,131.75,134.75,790611
12-12-2012,135,136.6,133,135.65,543139
13-12-2012,136,136,130.05,130.7,680712
14-12-2012,130.05,136.45,130.05,135.65,878418
17-12-2012,136.05,144.15,135.55,143.25,2010480
18-12-2012,144.6,146.25,142.1,142.65,1908629
19-12-2012,144.05,146.4,142.25,145.25,1845672
20-12-2012,145.25,146.4,139.05,140,2098610
21-12-2012,139.45,142.1,133.65,135.65,1487914
24-12-2012,137,137.4,133.45,135.35,625551
26-12-2012,136,137.5,134.4,136.4,526630
27-12-2012,137.45,138.25,132.45,133.8,1895037
28-12-2012,133.5,134.95,132.05,132.85,773240
31-12-2012,132.85,135.95,132.4,135,636052
01-01-2013,136.25,138.15,135.3,137.8,353823
02-01-2013,138.8,140.2,137.3,138.45,1158271
03-01-2013,139.45,140,137.15,138.3,996003
04-01-2013,138.3,138.3,134.5,137.5,1236742
07-01-2013,137,141.25,137,140.05,1974675
08-01-2013,140.6,140.65,135.3,137.45,750310
09-01-2013,137,138.9,134.45,135.15,804170
